first_name,last_name,pdga_number,rating,year,class,gender,division_name,division_code,country,state_prov,tournaments,rating_rounds_used,points,prize,last_modified
Aidan,Guthrie,96832,975,2019,P,Male,Open,MPO,United States,MN,25,54,5375,1751,2019-12-02
Ziggy,Bierekoven,29879,1011,2011,P,Male,Open,MPO,United States,MI,21,28,5375,4571.5,2018-05-15
Jesse,Bickley,68357,1001,2017,P,Male,Open,MPO,United States,WA,23,28,5370,4336,2019-12-12
Tyler,Blanchet,86338,955,2019,P,Male,Advanced,MA1,United States,ME,11,47,5370,,2019-10-28
Rocky,Pebbles,27857,944,2007,A,Male,Advanced,MA1,United States,IL,20,2,5370,,2018-05-15
Matt,Dollar,26045,1009,2010,P,Male,Open,MPO,United States,GA,43,72,5370,8655.1,2018-05-15
JohnE,McCray,9852,1035,2008,P,Male,Open,MPO,United States,FL,13,63,5370,8145.5,2018-05-15
Jeremy,Ballard,17080,945,2007,P,Male,Advanced,MA1,United States,MI,7,2,5370,,2018-05-15
Steven,Jacobs,41260,1007,2013,P,Male,Advanced,MA1,United States,IL,2,12,5370,,2018-05-15
Robert,Nitzsche,26777,933,2007,A,Male,Advanced,MA1,United States,OH,20,7,5365,,2018-05-15
Zackeriath,Johnson,50312,971,2012,P,Male,Advanced,MA1,United States,MO,9,79,5365,,2018-05-15
Anthony,O&#039;Malley,74316,984,2017,P,Male,Advanced,MA1,United States,CA,3,15,5362,,2018-05-15
Rich,Burnette,32304,981,2012,P,Male,Advanced,MA1,United States,NC,5,5,5362,,2018-05-15
Brendan,Schuppe,124639,957,2021,A,Male,Advanced,MA1,United States,MI,12,45,5357,,2021-07-17
David,Monteith,28558,957,2012,P,Male,Advanced,MA1,United States,SC,2,29,5355,,2018-05-15
Chadd,Scruggs,53931,924,2018,A,Male,Advanced,MA1,United States,MI,11,33,5352,,2019-01-08
Stephen,Economos,47932,983,2013,P,Male,Advanced,MA1,United States,MA,4,7,5350,,2018-05-15
Matthew,Jenkins,17214,945,2017,A,Male,Advanced,MA1,United States,KS,14,28,5347,,2018-05-15
Brad,Hammock,5912,1019,2003,P,Male,Open,MPO,United States,GA,16,55,5347,5085.5,2018-05-15
Jesse,Dalton,50680,970,2013,P,Male,Advanced,MA1,United States,TX,6,8,5345,,2018-05-15
Shane,Dehner,39169,952,2013,P,Male,Advanced,MA1,United States,CA,14,12,5345,,2018-05-15
Eric,Nichols,77790,955,2018,P,Male,Advanced,MA1,United States,PA,9,23,5340,,2018-11-28
Juan,Lopez,24032,950,2006,P,Male,Advanced,MA1,United States,IL,15,12,5340,,2018-05-15
Tommy,Eckmann,33143,970,2016,P,Male,Open,MPO,United States,CA,17,15,5340,1088,2018-05-15
Hugh,Faundeen,32630,968,2016,P,Male,Open,MPO,United States,MN,21,14,5340,1323.75,2018-05-15
Ryan,Orton,31364,963,2008,P,Male,Advanced,MA1,United States,KS,10,10,5337,,2018-05-15
Matt,DeHaan,23935,958,2007,P,Male,Advanced,MA1,United States,MI,6,8,5337,,2018-05-15
Benjamin,Callaway,39015,1006,2020,P,Male,Open,MPO,United States,IA,6,46,5335,2219,2020-10-02
Ray,Johnson,10355,1001,2015,P,Male,Open,MPO,United States,CA,12,12,5332,3008,2019-12-12
Jeremiah,Kraus,38737,1013,2018,P,Male,Open,MPO,United States,OH,14,29,5332,4493.5,2019-12-12
Michael,Olse,19362,1006,2010,P,Male,Open,MPO,United States,TX,13,8,5332,2946,2018-05-15
Kyle,Webster,28977,1009,2019,P,Male,Open,MPO,United States,MO,19,26,5330,2813,2021-01-26
Nate,Heinold,49340,968,2015,P,Male,Open,MPO,United States,IL,28,25,5330,2326,2018-05-15
Steven,Rico,4666,1025,2004,P,Male,Open,MPO,United States,CA,17,45,5330,11082.5,2017-03-10
Dana,Vicich,26228,992,2017,P,Male,Open,MPO,United States,IL,14,11,5327,4597,2019-12-12
Trevor,Boehne,30472,934,2009,A,Male,Advanced,MA1,United States,MN,23,6,5327,,2018-05-15
Sid,Roberts,56814,953,2016,P,Male,Advanced,MA1,United States,MN,9,9,5327,,2018-05-15
Brock,Niichel,28671,940,2017,P,Male,Advanced,MA1,United States,IA,12,41,5327,,2018-05-15
Matt,Loyd,40462,926,2015,A,Male,Advanced,MA1,United States,AR,14,15,5325,,2018-05-15
Lon,Reilly,29182,941,2009,A,Male,Advanced,MA1,United States,WI,17,9,5325,,2018-05-15
Dallin,Blanchard,72707,1035,2021,P,Male,Open,MPO,United States,ID,10,44,5320,6085,2021-08-04
Joshua,Battazzi,88921,955,2019,P,Male,Advanced,MA1,United States,IA,14,44,5317,,2019-10-14
Tyler,Liebman,24981,978,2015,P,Male,Open,MPO,United States,CO,20,45,5317,3035.63,2018-05-15
Max,Nichols,21870,1006,2016,P,Male,Open,MPO,United States,CA,11,34,5317,3643,2018-05-15
David,Casas,56223,939,2015,A,Male,Advanced,MA1,United States,IA,17,21,5317,,2018-05-15
Christopher,Keseloff,91498,1002,2021,P,Male,Open,MPO,United States,CA,13,61,5315,1858,2021-08-07
D.J.,Hunt,16144,952,2004,P,Male,Advanced,MA1,United States,MI,17,28,5315,,2018-05-15
Phillip,Sanders,30645,947,2009,P,Male,Advanced,MA1,United States,KY,9,36,5315,,2018-05-15
Robert,Tate,112257,934,2019,P,Male,Amateur Masters 40+,MA40,United States,TX,93,93,5314,,2020-01-07
Luis,Nava,50383,989,2013,P,Male,Advanced,MA1,United States,OR,8,39,5312,,2018-05-15
Matt,Rosier,49688,956,2016,P,Male,Advanced,MA1,United States,PA,13,82,5310,,2018-05-15
Drew,Miller,21071,956,2007,P,Male,Advanced,MA1,United States,KY,15,76,5310,,2018-05-15
Brian,Schweberger,12989,1023,2006,P,Male,Open,MPO,United States,NC,30,95,5308,16222,2017-01-11
Jacob,Reiche,46868,957,2018,A,Male,Advanced,MA1,United States,NC,6,38,5307,,2019-01-08
Sean,Phillips,30587,975,2008,P,Male,Advanced,MA1,United States,OR,6,41,5305,,2018-05-15
Luis,Nava,50383,1004,2019,P,Male,Open,MPO,United States,OR,23,39,5302,4033,2021-01-26
Scott,Walsh,17036,0,2014,P,Male,Advanced,MA1,United States,LA,3,26,5302,,2018-05-15
Dana,Vicich,26228,1007,2019,P,Male,Open,MPO,United States,IL,8,11,5300,2407,2019-08-22
Justin,Bougher,24712,954,2006,P,Male,Advanced,MA1,United States,CA,9,25,5300,,2018-05-15
Nick,Winkelbauer,33406,955,2009,A,Male,Advanced,MA1,United States,KS,14,1,5300,,2018-05-15
Tyler,Liebman,24981,1006,2021,P,Male,Open,MPO,United States,CO,11,45,5295,3665,2021-08-04
Aleksey,Bubis,22722,985,2004,P,Male,Advanced,MA1,United States,FL,14,4,5295,,2018-05-15
Ryan,Johnson,30182,965,2015,P,Male,Advanced,MA1,United States,WI,3,13,5295,,2018-05-15
Josh,DiBattista,86089,1001,2021,P,Male,Open,MPO,United States,ME,26,83,5295,6989,2021-08-09
Joe,Rovere,30306,1030,2014,P,Male,Open,MPO,United States,CO,20,40,5292,11650.25,2019-12-12
Cameron,Todd,12827,1022,2013,P,Male,Open,MPO,United States,SC,21,5,5292,4825,2018-05-15
Carlo,Pelg,16824,1011,2003,P,Male,Open,MPO,United States,CA,18,24,5292,4192.5,2018-05-15
Quintin,Becker,69961,990,2021,P,Male,Open,MPO,United States,IA,11,35,5290,,2021-08-04
Josh,Friend,29343,940,2007,A,Male,Advanced,MA1,United States,NC,15,7,5287,,2018-05-15
D.J.,Hunt,16144,963,2008,P,Male,Advanced,MA1,United States,MI,8,28,5282,,2018-05-15
Kyle,Crabtree,25596,1021,2021,P,Male,Open,MPO,United States,WA,15,38,5282,4653,2021-08-09
George,Beno,49225,991,2020,P,Male,Open,MPO,United States,MI,18,55,5280,3018.5,2021-01-01
Mark,Huether,41561,991,2013,A,Male,Advanced,MA1,United States,NC,5,6,5277,,2018-05-15
Timothy,Escobedo Jr,22698,1004,2018,P,Male,Open,MPO,United States,TX,18,24,5277,3720,2019-01-03
Cooper,Arnold,39511,980,2018,P,Male,Open,MPO,United States,KS,14,13,5277,904,2018-12-03
Gaige,McNutt,25169,975,2007,P,Male,Advanced,MA1,United States,OH,4,8,5275,,2018-05-15
Mike,Carman,48559,1004,2019,P,Male,Open,MPO,United States,PA,25,72,5272,4747,2021-01-26
Sean,Young,49415,937,2015,A,Male,Advanced,MA1,United States,NY,12,11,5272,,2018-05-15
Marc,Sobota,62256,963,2018,P,Male,Advanced,MA1,United States,NC,3,12,5270,,2018-11-28
Adam,Olsen,26100,1008,2013,P,Male,Open,MPO,United States,IA,20,40,5270,6901.5,2018-05-15
Gabriel,Molina,28882,940,2012,A,Male,Advanced,MA1,United States,TX,10,14,5270,,2018-05-15
Josh,Childs,13007,1001,2018,P,Male,Open,MPO,United States,GA,20,15,5267,4614,2019-12-12
Brody,Miller,5222,1011,2011,P,Male,Open,MPO,United States,WA,20,6,5265,4907,2018-05-15
Chris,Hall,41569,951,2010,P,Male,Advanced,MA1,United States,MN,18,38,5265,,2018-05-15
Barry,Schultz,6840,1025,2015,P,Male,Open,MPO,United States,NC,29,66,5262,11050,2019-12-12
Josh,Childs,13007,1017,2011,P,Male,Open,MPO,United States,GA,35,15,5262,7641.5,2018-05-15
Rocky,Brown,35440,966,2009,P,Male,Advanced,MA1,United States,CA,14,8,5262,,2018-05-15
Chris,Heeren,18464,984,2016,P,Male,Open,MPO,United States,WI,24,11,5260,5415,2019-12-12
Don,Smith,16831,982,2018,P,Male,Open,MPO,United States,CA,8,20,5255,,2018-10-05
Joe,Harr,22729,961,2007,P,Male,Advanced,MA1,United States,MT,19,18,5255,,2018-05-15
Brad,Brundage,22273,953,2007,A,Male,Advanced,MA1,United States,GA,11,10,5255,,2018-05-15
Ryan Slim,Pickens,12234,956,2003,P,Male,Advanced,MA1,United States,NC,14,39,5255,,2018-05-15
Ziggy,Bierekoven,29879,1006,2012,P,Male,Open,MPO,United States,MI,20,28,5252,3892.5,2018-05-15
William Trey,Craig,84758,959,2018,A,Male,Advanced,MA1,United States,TN,10,25,5252,,2018-11-27
Taylor,Rorex,25844,934,2007,A,Male,Advanced,MA1,United States,MS,11,2,5250,,2018-05-15
Kyle,Griffin,67149,995,2021,P,Male,Open,MPO,United States,CO,12,44,5247,1190,2021-07-29
Mitchell,Privette,44938,997,2017,P,Male,Open,MPO,United States,MN,25,39,5247,4680,2019-12-12
Carl Beanieman,Renda,32852,938,2008,P,Male,Advanced,MA1,United States,CA,23,7,5247,,2018-05-15
Tyler,Horne,16058,1008,2015,P,Male,Open,MPO,United States,OH,22,51,5247,7932.75,2019-12-12
Logan,Bowers,31536,1002,2018,P,Male,Open,MPO,United States,TN,26,49,5245,6555,2019-12-12
Ben,Kroll,42963,999,2018,P,Male,Open,MPO,United States,MN,24,36,5240,5738,2019-12-12
Nick,Austin,34882,951,2009,P,Male,Advanced,MA1,United States,IL,20,20,5240,,2018-05-15
Brian,Wease,17219,962,2007,P,Male,Advanced,MA1,United States,KY,11,2,5237,,2018-05-15
Anthony,Erickson,56609,939,2014,P,Male,Advanced,MA1,United States,MN,8,32,5235,,2018-05-15
Justin,Choka,73239,978,2017,P,Male,Advanced,MA1,United States,NJ,5,27,5232,,2019-12-12
Robert,Gillis,103208,936,2019,A,Male,Intermediate,MA2,United States,FL,17,34,5232,,2019-12-03
Joey The Juice,Dwyer,71033,939,2017,P,Male,Advanced,MA1,United States,IA,26,46,5232,,2018-05-22
Tyler,Horne,16058,1013,2012,P,Male,Open,MPO,United States,OH,37,51,5232,10137,2018-05-15
Kellen,Zastrow,47804,946,2014,A,Male,Advanced,MA1,United States,WA,6,8,5232,,2018-05-15
Alec,Anderson,46872,965,2016,P,Male,Advanced,MA1,United States,IA,15,11,5232,,2018-05-15
Willie,Prince,31550,999,2021,P,Male,Open,MPO,United States,MI,17,47,5230,5294,2021-08-04
Chris,Warfield,52439,958,2016,P,Male,Open,MPO,United States,NV,35,12,5230,1677.66,2018-05-15
Coda,Hatfield,23651,1016,2005,P,Male,Open,MPO,United States,OK,33,90,5230,12973,2018-02-14
David,Normand II,74052,960,2018,A,Male,Advanced,MA1,United States,MA,10,22,5230,,2018-10-05
Tim,Barham,53332,1003,2014,P,Male,Open,MPO,United States,MI,32,85,5227,8498.5,2019-12-12
David,Weaver,36325,969,2018,P,Male,Advanced,MA1,United States,NC,3,34,5225,,2018-10-05
Trent,Tinlin,23187,955,2009,P,Male,Advanced,MA1,United States,IA,10,34,5225,,2018-05-15
Tyler,Horne,16058,997,2007,P,Male,Open,MPO,United States,OH,31,51,5222,4350,2018-05-15
Jarred,Masso,104336,978,2019,P,Male,Advanced,MA1,United States,TX,9,8,5220,,2019-12-15
Chris,Heeren,18464,1008,2009,P,Male,Open,MPO,United States,WI,22,11,5220,6721,2017-05-09
Nick,Connell,40348,960,2010,A,Male,Advanced,MA1,United States,IL,8,8,5220,,2018-05-15
Michael Evil,Buist,21308,951,2007,A,Male,Advanced,MA1,United States,WA,6,7,5217,,2018-05-15
Christian,Olsen,60666,986,2021,P,Male,Open,MPO,United States,ME,18,69,5217,3526,2021-08-09
Owen,Camp,97586,963,2019,P,Male,Advanced,MA1,United States,SC,10,43,5215,,2019-11-11
Nate,Metzler,41220,977,2017,P,Male,Open,MPO,United States,CO,23,54,5215,2343.66,2018-05-29
Tyler,Sarg,27044,960,2009,P,Male,Advanced,MA1,United States,IA,11,4,5215,,2018-05-15
Ty,Fansler,24508,968,2009,P,Male,Advanced,MA1,United States,MS,11,35,5215,,2018-05-15
Justin,Moore,32083,965,2007,P,Male,Advanced,MA1,United States,KY,20,3,5212,,2018-05-15
Henry,Childres,24834,983,2009,P,Male,Open,MPO,United States,NC,20,12,5210,1981.75,2018-05-15
Derek,Evans,37864,955,2012,P,Male,Advanced,MA1,United States,MI,24,21,5210,,2018-05-15
Eric,Ford,40673,959,2011,P,Male,Advanced,MA1,United States,IN,18,32,5210,,2018-05-15
Alex,Ferreira,54538,964,2018,P,Male,Advanced,MA1,United States,TX,11,29,5205,,2019-02-12
Chris,Villa,58197,1004,2018,P,Male,Open,MPO,United States,PA,25,69,5205,4525,2018-11-28
Jared,Askew,50003,963,2018,P,Male,Advanced,MA1,United States,NC,2,22,5205,,2018-12-31
Drew,Napper,22846,936,2006,A,Male,Advanced,MA1,United States,KY,16,7,5202,,2018-05-15
Nils,Nordgren,28455,992,2011,P,Male,Advanced,MA1,United States,KS,7,9,5202,,2018-05-15
Jordan,Rauch,27574,975,2007,P,Male,Advanced,MA1,United States,OH,4,8,5200,,2018-05-15
Steven,Jacobs,41260,985,2014,P,Male,Open,MPO,United States,IL,32,12,5197,3514.5,2019-12-12
Matt,Mayo,34385,953,2016,P,Male,Open,MPO,United States,TX,49,106,5197,524,2018-05-15
Kyle,Griffin,67149,1001,2019,P,Male,Open,MPO,United States,CO,18,44,5195,5776.5,2021-01-26
Seth,Friedrich,50705,947,2017,A,Male,Advanced,MA1,United States,IL,22,7,5195,,2018-05-15
Zachary,Crist,132070,970,2021,A,Male,Advanced,MA1,United States,OR,21,82,5192,,2021-07-26
Shane,Jonas,67162,959,2019,A,Male,Advanced,MA1,United States,CA,7,8,5190,,2019-12-02
Cyrus,Fuhrman,30655,996,2015,P,Male,Open,MPO,United States,OH,37,65,5190,6004.83,2019-12-12
Andrew,Garrett,33106,954,2009,P,Male,Advanced,MA1,United States,FL,8,30,5190,,2018-05-15
Trevor,Thorp,26899,938,2007,P,Male,Advanced,MA1,United States,WA,25,10,5187,,2018-05-15
Shawn,Mercy,53179,955,2015,P,Male,Advanced,MA1,United States,CA,11,9,5187,,2018-05-15
Scott,Houska,48633,957,2021,A,Male,Advanced,MA1,United States,MO,9,59,5185,,2021-08-02
Ben,Bolyan Jr,20552,951,2009,P,Male,Advanced,MA1,United States,CA,15,3,5185,,2018-05-15
Donald,Oliva,54923,924,2014,A,Male,Advanced,MA1,United States,TX,22,7,5185,,2018-05-15
Trevor,Harbolt,26860,981,2015,P,Male,Open,MPO,United States,KY,38,83,5182,6274,2019-12-12
Brady,Bose,26656,885,2007,A,Male,Intermediate,MA2,United States,TN,27,8,5182,,2018-05-15
Matt,Travis,29292,964,2015,P,Male,Advanced,MA1,United States,IN,18,33,5182,,2018-05-15
Zachary,Tesone,153146,968,2021,A,Male,Advanced,MA1,United States,NJ,21,40,5182,,2021-08-08
Ryan,Anderson,50038,977,2016,P,Male,Open,MPO,United States,IA,34,24,5180,3862.75,2019-12-12
Izak,McDonald,49631,990,2017,P,Male,Open,MPO,United States,IL,19,20,5180,3689,2019-12-12
Chris,Heeren,18464,1008,2006,P,Male,Open,MPO,United States,WI,32,11,5178,7924.25,2017-01-11
Tyler,Olsen,58709,947,2016,A,Male,Advanced,MA1,United States,OR,13,11,5177,,2018-05-15
Josh,Dobelstein,14490,934,2007,P,Male,Advanced,MA1,United States,KY,7,3,5175,,2018-05-15
Josh,Crowl,34796,993,2011,P,Male,Open,MPO,United States,OK,18,2,5175,2449,2018-05-15
Anthony,Ippolito,33451,948,2016,P,Male,Advanced,MA1,United States,CO,18,16,5175,,2018-05-15
Peter,Middlecamp,19026,1009,2005,P,Male,Open,MPO,United States,MN,15,18,5170,5741.5,2018-02-14
Michael,Gibney,69641,983,2017,P,Male,Open,MPO,United States,AL,18,17,5167,2362,2019-12-12
Dennis,Schwarz,24371,941,2007,A,Male,Advanced,MA1,United States,IL,10,23,5167,,2018-05-15
A.J.,Risley,25890,973,2013,P,Male,Open,MPO,United States,CA,28,38,5167,1612,2018-05-15
Brett,Rice,51167,966,2013,A,Male,Advanced,MA1,United States,KY,25,3,5167,,2018-05-15
D.J.,Baldwin,39066,969,2017,A,Male,Advanced,MA1,United States,MI,3,10,5167,,2018-05-15
Chris,Harris,37146,1010,2021,P,Male,Open,MPO,United States,TX,11,41,5165,3002,2021-08-09
Jeff,Yahn,20914,966,2012,P,Male,Advanced,MA1,United States,NC,5,6,5165,,2018-05-15
Andrew,Runnfeldt,68232,954,2019,A,Male,Advanced,MA1,United States,NC,15,30,5160,,2019-12-16
Kurt,Junge,157155,950,2021,A,Male,Advanced,MA1,United States,IA,21,52,5152,,2021-07-28
Jason,Carr,51083,1015,2014,P,Male,Open,MPO,United States,WA,20,7,5152,4301.75,2019-12-12
Zacchaeus,Nash,22501,957,2005,P,Male,Advanced,MA1,United States,OH,15,1,5152,,2018-05-15
Cory,Anderson,58314,930,2014,P,Male,Advanced,MA1,United States,MO,9,29,5152,,2018-05-15
Nicholas,Gill,33838,986,2021,P,Male,Open,MPO,United States,MI,17,65,5150,2798,2021-07-31
Michael,Habets,60852,977,2018,P,Male,Open,MPO,United States,NH,21,43,5150,2512.33,2018-12-17
Jay Yeti,Reading,15864,986,2004,P,Male,Open,MPO,United States,TX,33,74,5148,3232.84,2017-03-10
Avery,Jenkins,7495,1007,2004,P,Male,Open,MPO,United States,OK,19,8,5148,9289.3,2017-03-10
Nick,Robertson,127048,947,2021,A,Male,Advanced,MA1,United States,MI,26,121,5147,,2021-08-04
Sam,Lee,78519,1000,2018,P,Male,Open,MPO,United States,KY,46,61,5147,9374,2019-12-12
Aaron,Rothrock,45117,974,2012,P,Male,Advanced,MA1,United States,IN,5,16,5147,,2018-05-15
Scott,Withers,38464,1012,2014,P,Male,Open,MPO,United States,OR,20,94,5145,5104,2019-12-12
Tim,Lewis,27036,928,2007,P,Male,Advanced,MA1,United States,MO,8,3,5145,,2018-05-15
Justin,Bunnell,20827,1016,2005,P,Male,Open,MPO,United States,TN,24,37,5145,11776.33,2018-02-14
Ryan Slim,Pickens,12234,951,2004,P,Male,Advanced,MA1,United States,NC,15,39,5142,,2018-05-15
Mike,Despenas,20225,948,2004,P,Male,Advanced,MA1,United States,IA,17,9,5135,,2018-05-15
Randall,Bruemmer,24811,943,2005,P,Male,Advanced,MA1,United States,IL,26,4,5135,,2018-05-15
Ray,Johnson,10355,1013,2012,P,Male,Open,MPO,United States,CA,22,12,5135,5333,2018-05-15
Allen,Hermosillo,25345,994,2011,P,Male,Open,MPO,United States,IL,42,25,5135,5732.5,2018-04-27
Kyle,Eckmann,47892,1001,2018,P,Male,Open,MPO,United States,CA,13,17,5135,2755.5,2018-12-23
Nathan,Brewer,36833,976,2011,P,Male,Advanced,MA1,United States,FL,15,31,5135,,2018-05-15
David,Wiggins Jr,24437,1015,2012,P,Male,Open,MPO,United States,LA,19,2,5135,5270,2018-05-15
Mike,Henry,28056,1001,2010,P,Male,Open,MPO,United States,MI,36,13,5132,6180.5,2018-05-15
Todd Ace Run,Farnham,46092,961,2014,P,Male,Advanced,MA1,United States,WI,17,4,5132,,2018-05-15
Tanner,Cumpton,50231,995,2017,P,Male,Open,MPO,United States,CO,18,10,5130,3885.5,2019-12-12
Andrew,Duke,25664,963,2007,P,Male,Advanced,MA1,United States,SC,20,17,5125,,2018-05-15
Mark,Van Maanen,71937,974,2017,P,Male,Advanced,MA1,United States,IA,5,9,5125,,2018-05-15
Armando,Enseñat,63021,963,2017,P,Male,Advanced,MA1,United States,CA,5,56,5125,,2018-05-15
Patrick,Brown,25713,1020,2011,P,Male,Masters,MPM,United States,TX,28,66,5124,15226,2018-05-15
Clayton,Nash,29694,992,2009,P,Male,Open,MPO,United States,MS,23,22,5122,3524.81,2018-05-15
Garrett,Podgorski,27973,929,2006,A,Male,Advanced,MA1,United States,IL,20,17,5120,,2018-05-15
Ronald,Huffman,17859,982,2007,P,Male,Advanced,MA1,United States,NC,3,1,5120,,2018-05-15
Chris,Shotwell,41918,998,2014,P,Male,Open,MPO,United States,CA,15,43,5117,2310.25,2019-12-12
Thunder,Schultz,56016,983,2018,P,Male,Open,MPO,United States,LA,20,40,5115,1705.5,2019-12-12
Christopher,Schoch,30479,952,2010,P,Male,Advanced,MA1,United States,PA,5,2,5115,,2018-05-15
Scott,Vaughan,31240,961,2012,A,Male,Advanced,MA1,United States,NC,3,15,5115,,2018-05-15
Josh,Miller,62910,982,2020,P,Male,Open,MPO,United States,MN,24,69,5112,2302,2020-11-01
Dean,Lewis,19697,936,2004,P,Male,Advanced,MA1,United States,NC,11,10,5112,,2018-05-15
Matthew,Hall,18133,1009,2008,P,Male,Open,MPO,United States,TX,30,38,5112,6528.18,2018-05-15
Nicholas,Rapp,22865,936,2006,P,Male,Advanced,MA1,United States,IL,12,6,5112,,2018-05-15
Pete,Ulibarri,41750,977,2011,P,Male,Advanced,MA1,United States,AZ,7,57,5110,,2018-05-15
Louis,LaPorta,49094,956,2014,P,Male,Advanced,MA1,United States,MN,8,46,5110,,2018-05-15
James,Cole,29690,998,2015,P,Male,Open,MPO,United States,TN,17,36,5107,4065.5,2019-12-12
Nick,Hanson,40274,963,2012,P,Male,Advanced,MA1,United States,CO,10,43,5105,,2018-05-15
Raven,Newsom,88212,1013,2020,P,Male,Open,MPO,United States,NC,28,107,5102,5817,2021-02-22
John,Matlack,32660,978,2016,P,Male,Open,MPO,United States,GA,34,40,5102,4306.77,2019-12-12
Keith,Russom,29728,951,2008,P,Male,Advanced,MA1,United States,TX,29,22,5102,,2018-05-15
Josh Chef,Schulte,22867,952,2011,P,Male,Advanced,MA1,United States,MI,15,9,5102,,2018-05-15
Noah,Rodriguez,21215,952,2008,P,Male,Advanced,MA1,United States,CA,14,12,5100,,2018-05-15
Nick,Wood,51161,996,2016,P,Male,Open,MPO,United States,WA,19,38,5097,3301.83,2019-12-12
Jere,Eshelman,21683,1015,2012,P,Male,Open,MPO,United States,CA,22,20,5097,6365,2018-02-14
Jake,Palmer,55615,981,2015,P,Male,Open,MPO,United States,CO,18,18,5095,2448,2019-12-12
Wil,Ennis,15179,958,2006,P,Male,Advanced,MA1,United States,KY,12,7,5095,,2018-05-15
Tyler,Liebman,24981,1004,2012,P,Male,Open,MPO,United States,CO,18,45,5095,2832.5,2018-05-15
Matt,Hanne,57205,969,2021,A,Male,Advanced,MA1,United States,WI,11,39,5092,,2021-08-01
Tyler,Grady,45097,996,2017,P,Male,Open,MPO,United States,ME,16,20,5092,5177,2019-12-12
Dustin,Keegan,35187,1001,2013,P,Male,Open,MPO,United States,OR,17,48,5092,4046.5,2018-05-15
Ian,Burchett,60435,951,2015,P,Male,Advanced,MA1,United States,IL,8,52,5092,,2018-05-15
Kyle,Divelbiss,104419,976,2021,P,Male,Open,MPO,United States,IL,16,56,5090,1003,2021-08-04
Tyler,Cerrito,61298,943,2015,A,Male,Advanced,MA1,United States,NC,8,9,5090,,2018-05-15
George,Smith,4034,1009,2005,P,Male,Open,MPO,United States,MO,24,32,5087,8715.5,2018-02-14
David,Rosenbalm,25926,960,2006,P,Male,Advanced,MA1,United States,IN,23,6,5085,,2018-05-15
Andrew,Wallen,61500,937,2017,A,Male,Advanced,MA1,United States,IL,11,45,5085,,2018-05-15
Kyle,Chapman,43716,972,2012,A,Male,Advanced,MA1,United States,IL,13,3,5085,,2018-05-15
Matthew,Orum,18330,1022,2014,P,Male,Open,MPO,United States,AL,11,62,5082,7153,2019-12-12
Ruben,Alaniz,31881,981,2009,P,Male,Open,MPO,United States,CA,23,51,5082,1612,2018-05-15
Dallas,Snow-Ramirez,52280,972,2015,P,Male,Open,MPO,United States,CA,14,29,5080,1390,2018-05-15
Jamie,Kiep,68815,994,2017,P,Male,Open,MPO,United States,GA,16,44,5077,2199,2019-12-12
John,Bilsky,100524,921,2019,A,Male,Advanced,MA1,United States,NH,16,23,5077,,2019-09-18
Brody,Miller,5222,1002,2014,P,Male,Open,MPO,United States,WA,15,6,5077,1721,2018-05-15
River,Sky Eagle,40728,970,2012,P,Male,Advanced,MA1,United States,OK,12,4,5077,,2018-05-15
Bruce,Esquivel,44600,945,2018,P,Male,Advanced,MA1,United States,KS,16,32,5075,,2018-11-07
Toby,Prince,38536,946,2011,A,Male,Advanced,MA1,United States,OK,11,31,5075,,2018-05-15
Bo,Tillman,46480,999,2015,P,Male,Open,MPO,United States,OK,20,62,5072,5484.5,2019-12-12
